
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET
									1979-09-08T09:35:00.000	1	184	1	.234	1	152	3
									1979-09-08T09:50:00.000	1	184	1	.432	3	141	1
									1979-09-08T10:05:00.000	1	184	1	.33	3	93	3
									1979-09-08T10:20:00.000	1	184	1	.557	1	284	3
									1979-09-08T10:35:00.000	1	184	1	.699	1	107	1
									1979-09-08T10:50:00.000	1	184	1	.859	3	104	1
									1979-09-08T11:05:00.000	1	184	1	.519	1	211	1
									1979-09-08T11:20:00.000	1	184	1	.385	3	338	3
									1979-09-08T11:35:00.000	1	184	1	.653	1	295	1
									1979-09-08T11:50:00.000	1	184	1	.566	1	107	3
									1979-09-08T12:05:00.000	1	184	1	.571	1	338	3
									1979-09-08T12:20:00.000	1	184	1	.481	1	304	1
									1979-09-08T12:35:00.000	1	184	1	.345	3	82	3
									1979-09-08T12:50:00.000	1	184	1	.612	1	295	1
									1979-09-08T13:05:00.000	1	184	1	.632	1	312	3
									1979-09-08T13:20:00.000	1	184	1	.327	1	107	1
									1979-09-08T13:35:00.000	1	184	1	.298	1	104	1
									1979-09-08T13:50:00.000	1	184	1	.255	1	107	1
									1979-09-08T14:05:00.000	1	184	1	.185	1	354	3
									1979-09-08T14:20:00.000	1	184	1	.249	1	262	3
									1979-09-08T14:35:00.000	1	184	1	.231	1	357	3
									1979-09-08T14:50:00.000	1	184	1	.211	1	278	1
									1979-09-08T15:05:00.000	1	184	1	.199	1	273	1
									1979-09-08T15:20:00.000	1	184	1	.284	1	107	1
									1979-09-08T15:35:00.000	1	184	1	.31	1	93	1
									1979-09-08T15:50:00.000	1	184	1	.333	1	96	1
									1979-09-08T16:05:00.000	1	184	1	.269	1	110	1
									1979-09-08T16:20:00.000	1	184	1	.266	1	124	3
									1979-09-08T16:35:00.000	1	184	1	.295	1	110	3
									1979-09-08T16:50:00.000	1	184	1	.278	1	124	1
									1979-09-08T17:05:00.000	1	184	1	.147	1	290	3
									1979-09-08T17:20:00.000	1	184	1	.045	1	276	3
									1979-09-08T17:35:00.000	1	184	1	.025	1	354	3
									1979-09-08T17:50:00.000	1	184	1	.1	1	278	1
									1979-09-08T18:05:00.000	1	184	1	.318	1	90	3
									1979-09-08T18:20:00.000	1	184	1	.371	1	278	1
									1979-09-08T18:35:00.000	1	184	1	.365	1	276	1
									1979-09-08T18:50:00.000	1	184	1	.295	1	312	3
									1979-09-08T19:05:00.000	1	184	1	.342	1	290	1
									1979-09-08T19:20:00.000	1	184	1	.318	1	284	1
									1979-09-08T19:35:00.000	1	184	1	.368	1	312	1
									1979-09-08T19:50:00.000	1	184	1	.365	1	307	1
									1979-09-08T20:05:00.000	1	184	1	.385	1	307	1
									1979-09-08T20:20:00.000	1	184	1	.327	1	281	1
									1979-09-08T20:35:00.000	1	184	1	.336	1	284	1
									1979-09-08T20:50:00.000	1	184	1	.321	1	276	1
									1979-09-08T21:05:00.000	1	184	1	.321	1	290	3
									1979-09-08T21:20:00.000	1	184	1	.211	3	166	1
									1979-09-08T21:35:00.000	1	184	1	.313	1	59	3
									1979-09-08T21:50:00.000	1	184	1	.566	3	138	1
									1979-09-08T22:05:00.000	1	184	1	.414	3	273	3
									1979-09-08T22:20:00.000	1	184	1	.618	1	104	3
									1979-09-08T22:35:00.000	1	184	1	.961	3	132	1
									1979-09-08T22:50:00.000	1	184	1	.548	1	340	1
									1979-09-08T23:05:00.000	1	184	1	.377	1	340	1
									1979-09-08T23:20:00.000	1	184	1	.458	1	121	3
									1979-09-08T23:35:00.000	1	184	1	.638	1	312	3
									1979-09-08T23:50:00.000	1	184	1	1.229	3	301	1
									1979-09-09T00:05:00.000	1	184	1	1.124	2	293	1
									1979-09-09T00:20:00.000	1	184	1	1.176	2	293	1
									1979-09-09T00:35:00.000	1	184	1	.981	1	301	1
									1979-09-09T00:50:00.000	1	184	1	.871	1	309	1
									1979-09-09T01:05:00.000	1	184	1	.836	1	301	1
									1979-09-09T01:20:00.000	1	184	1	.717	1	293	1
									1979-09-09T01:35:00.000	1	184	1	.566	1	304	1
									1979-09-09T01:50:00.000	1	184	1	.528	1	301	1
									1979-09-09T02:05:00.000	1	184	1	.577	1	298	1
									1979-09-09T02:20:00.000	1	184	1	.417	1	295	1
									1979-09-09T02:35:00.000	1	184	1	.356	1	307	1
									1979-09-09T02:50:00.000	1	184	1	.257	1	307	1
									1979-09-09T03:05:00.000	1	184	1	.231	1	101	3
									1979-09-09T03:20:00.000	1	184	1	.281	1	273	1
									1979-09-09T03:35:00.000	1	184	1	.243	1	281	1
									1979-09-09T03:50:00.000	1	184	1	.228	1	349	3
									1979-09-09T04:05:00.000	1	184	1	.127	1	174	3
									1979-09-09T04:20:00.000	1	184	1	.034	1	256	1
									1979-09-09T04:35:00.000	1	184	1	.089	1	264	1
									1979-09-09T04:50:00.000	1	184	1	.063	1	267	1
									1979-09-09T05:05:00.000	1	184	1	.025	1	276	1
									1979-09-09T05:20:00.000	1	184	1	.164	1	158	1
									1979-09-09T05:35:00.000	1	184	1	.269	1	160	1
									1979-09-09T05:50:00.000	1	184	1	.289	1	115	1
									1979-09-09T06:05:00.000	1	184	1	.202	1	104	3
									1979-09-09T06:20:00.000	1	184	1	.103	1	343	1
									1979-09-09T06:35:00.000	1	184	1	.173	1	346	1
									1979-09-09T06:50:00.000	1	184	1	.298	1	326	1
									1979-09-09T07:05:00.000	1	184	1	.249	1	295	1
									1979-09-09T07:20:00.000	1	184	1	.252	1	293	1
									1979-09-09T07:35:00.000	1	184	1	.237	1	304	3
									1979-09-09T07:50:00.000	1	184	1	.24	1	284	1
									1979-09-09T08:05:00.000	1	184	1	.243	1	290	1
									1979-09-09T08:20:00.000	1	184	1	.255	1	287	1
									1979-09-09T08:35:00.000	1	184	1	.281	1	284	1
									1979-09-09T08:50:00.000	1	184	1	.26	1	290	1
									1979-09-09T09:05:00.000	1	184	1	.255	1	287	1
									1979-09-09T09:20:00.000	1	184	1	.225	1	278	1
									1979-09-09T09:35:00.000	1	184	1	.281	1	290	3
									1979-09-09T09:50:00.000	1	184	1	.26	1	270	1
									1979-09-09T10:05:00.000	1	184	1	.237	1	166	1
									1979-09-09T10:20:00.000	1	184	1	.321	1	62	3
									1979-09-09T10:35:00.000	1	184	1	.574	3	129	1
									1979-09-09T10:50:00.000	1	184	1	.423	3	287	3
									1979-09-09T11:05:00.000	1	184	1	.606	1	93	1
									1979-09-09T11:20:00.000	1	184	1	.845	1	96	1
									1979-09-09T11:35:00.000	1	184	1	.885	1	298	1
									1979-09-09T11:50:00.000	1	184	1	.365	1	329	1
									1979-09-09T12:05:00.000	1	184	1	.246	3	349	3
									1979-09-09T12:20:00.000	1	184	1	.382	1	295	1
									1979-09-09T12:35:00.000	1	184	1	.612	3	301	1
									1979-09-09T12:50:00.000	1	184	1	.409	3	273	3
									1979-09-09T13:05:00.000	1	184	1	.752	1	301	1
									1979-09-09T13:20:00.000	1	184	1	.987	3	309	1
									1979-09-09T13:35:00.000	1	184	1	.845	1	298	1
									1979-09-09T13:50:00.000	1	184	1	.929	1	293	1
									1979-09-09T14:05:00.000	1	184	1	.853	1	357	3
									1979-09-09T14:20:00.000	1	184	1	.589	1	340	1
									1979-09-09T14:35:00.000	1	184	1	.22	1	304	1
									1979-09-09T14:50:00.000	1	184	1	.24	1	93	3
									1979-09-09T15:05:00.000	1	184	1	.095	1	295	3
									1979-09-09T15:20:00.000	1	184	1	.051	1	20	3
									1979-09-09T15:35:00.000	1	184	1	.092	1	239	1
									1979-09-09T15:50:00.000	1	184	1	.118	1	318	1
									1979-09-09T16:05:00.000	1	184	1	.129	1	335	1
									1979-09-09T16:20:00.000	1	184	1	.159	1	349	1
									1979-09-09T16:35:00.000	1	184	1	.083	1	346	1
									1979-09-09T16:50:00.000	1	184	1	.132	1	90	3
									1979-09-09T17:05:00.000	1	184	1	.124	1	287	3
									1979-09-09T17:20:00.000	1	184	1	.135	1	104	1
									1979-09-09T17:35:00.000	1	184	1	.225	1	101	1
									1979-09-09T17:50:00.000	1	184	1	.278	1	129	1
									1979-09-09T18:05:00.000	1	184	1	.356	1	121	1
									1979-09-09T18:20:00.000	1	184	1	.336	1	124	1
									1979-09-09T18:35:00.000	1	184	1	.255	1	118	1
									1979-09-09T18:50:00.000	1	184	1	.159	1	290	1
									1979-09-09T19:05:00.000	1	184	1	.211	1	295	1
									1979-09-09T19:20:00.000	1	184	1	.289	1	340	1
									1979-09-09T19:35:00.000	1	184	1	.304	1	340	1
									1979-09-09T19:50:00.000	1	184	1	.237	1	298	3
									1979-09-09T20:05:00.000	1	184	1	.26	1	312	3
									1979-09-09T20:20:00.000	1	184	1	.26	1	290	1
									1979-09-09T20:35:00.000	1	184	1	.289	1	287	1
									1979-09-09T20:50:00.000	1	184	1	.321	1	284	1
									1979-09-09T21:05:00.000	1	184	1	.333	1	276	1
									1979-09-09T21:20:00.000	1	184	1	.35	1	278	1
									1979-09-09T21:35:00.000	1	184	1	.318	1	273	1
									1979-09-09T21:50:00.000	1	184	1	.255	1	276	1
									1979-09-09T22:05:00.000	1	184	1	.191	1	172	1
									1979-09-09T22:20:00.000	1	184	1	.185	1	87	3
									1979-09-09T22:35:00.000	1	184	1	.324	1	158	3
									1979-09-09T22:50:00.000	1	184	1	.333	1	96	3
									1979-09-09T23:05:00.000	1	184	1	.414	1	304	3
									1979-09-09T23:20:00.000	1	184	1	.414	1	132	1
									1979-09-09T23:35:00.000	1	184	1	.493	1	45	3
									1979-09-09T23:50:00.000	1	184	1	.318	1	326	3
									1979-09-10T00:05:00.000	1	184	1	.217	1	225	3
									1979-09-10T00:20:00.000	1	184	1	.176	1	290	3
									1979-09-10T00:35:00.000	1	184	1	.223	1	127	1
									1979-09-10T00:50:00.000	1	184	1	.118	3	73	3
									1979-09-10T01:05:00.000	1	184	1	.275	1	276	1
									1979-09-10T01:20:00.000	1	184	1	.897	1	298	1
									1979-09-10T01:35:00.000	1	184	1	1.034	3	295	1
									1979-09-10T01:50:00.000	1	184	1	.804	1	340	3
									1979-09-10T02:05:00.000	1	184	1	.409	1	312	1
									1979-09-10T02:20:00.000	1	184	1	.208	1	177	1
									1979-09-10T02:35:00.000	1	184	1	.298	1	127	3
									1979-09-10T02:50:00.000	1	184	1	.211	1	335	3
									1979-09-10T03:05:00.000	1	184	1	.569	1	293	1
									1979-09-10T03:20:00.000	1	184	1	.47	1	293	1
									1979-09-10T03:35:00.000	1	184	1	.284	1	307	1
									1979-09-10T03:50:00.000	1	184	1	.17	3	307	1
									1979-09-10T04:05:00.000	1	184	1	.289	1	281	1
									1979-09-10T04:20:00.000	1	184	1	.255	1	256	1
									1979-09-10T04:35:00.000	1	184	1	.228	1	239	1
									1979-09-10T04:50:00.000	1	184	1	.048	1	177	1
									1979-09-10T05:05:00.000	1	184	1	.092	1	143	1
									1979-09-10T05:20:00.000	1	184	1	.086	1	115	1
									1979-09-10T05:35:00.000	1	184	1	.086	1	107	1
									1979-09-10T05:50:00.000	1	184	1	.118	1	101	1
									1979-09-10T06:05:00.000	1	184	1	.17	1	166	1
									1979-09-10T06:20:00.000	1	184	1	.153	1	158	1
									1979-09-10T06:35:00.000	1	184	1	.132	1	332	1
									1979-09-10T06:50:00.000	1	184	1	.225	1	357	1
									1979-09-10T07:05:00.000	1	184	1	.255	1	352	1
									1979-09-10T07:20:00.000	1	184	1	.263	1	349	1
									1979-09-10T07:35:00.000	1	184	1	.228	1	343	1
									1979-09-10T07:50:00.000	1	184	1	.26	1	357	1
									1979-09-10T08:05:00.000	1	184	1	.243	1	354	1
									1979-09-10T08:20:00.000	1	184	1	.246	1	312	1
									1979-09-10T08:35:00.000	1	184	1	.237	1	312	1
									1979-09-10T08:50:00.000	1	184	1	.263	1	340	3
									1979-09-10T09:05:00.000	1	184	1	.217	1	273	1
									1979-09-10T09:20:00.000	1	184	1	.286	1	270	1
									1979-09-10T09:35:00.000	1	184	1	.304	1	278	1
									1979-09-10T09:50:00.000	1	184	1	.316	1	278	1
									1979-09-10T10:05:00.000	1	184	1	.298	1	273	1
									1979-09-10T10:20:00.000	1	184	1	.289	1	270	1
									1979-09-10T10:35:00.000	1	184	1	.266	1	290	1
									1979-09-10T10:50:00.000	1	184	1	.26	1	290	1
									1979-09-10T11:05:00.000	1	184	1	.211	1	107	1
									1979-09-10T11:20:00.000	1	184	1	.17	1	65	3
									1979-09-10T11:35:00.000	1	184	1	.336	1	82	1
									1979-09-10T11:50:00.000	1	184	1	.35	1	110	3
									1979-09-10T12:05:00.000	1	184	1	.365	1	98	1
									1979-09-10T12:20:00.000	1	184	1	.63	1	98	1
									1979-09-10T12:35:00.000	1	184	1	.76	3	346	3
									1979-09-10T12:50:00.000	1	184	1	.56	1	295	1
									1979-09-10T13:05:00.000	1	184	1	.38	1	287	1
									1979-09-10T13:20:00.000	1	184	1	.141	1	132	1
									1979-09-10T13:35:00.000	1	184	1	.185	1	107	3
									1979-09-10T13:50:00.000	1	184	1	.336	1	278	1
									1979-09-10T14:05:00.000	1	184	1	.513	1	343	3
									1979-09-10T14:20:00.000	1	184	1	.423	1	270	3
									1979-09-10T14:35:00.000	1	184	1	.609	3	338	1
									1979-09-10T14:50:00.000	1	184	1	.496	1	352	3
									1979-09-10T15:05:00.000	1	184	1	.286	1	298	1
									1979-09-10T15:20:00.000	1	184	1	.103	1	273	1
									1979-09-10T15:35:00.000	1	184	1	.129	1	278	1
									1979-09-10T15:50:00.000	1	184	1	.188	1	287	1
									1979-09-10T16:05:00.000	1	184	1	.188	1	321	1
									1979-09-10T16:20:00.000	1	184	1	.17	1	329	1
									1979-09-10T16:35:00.000	1	184	1	.237	1	295	1
									1979-09-10T16:50:00.000	1	184	1	.202	1	304	1
									1979-09-10T17:05:00.000	1	184	1	.193	1	357	3
									1979-09-10T17:20:00.000	1	184	1	.199	1	309	1
									1979-09-10T17:35:00.000	1	184	1	.237	1	290	3
									1979-09-10T17:50:00.000	1	184	1	.225	1	304	1
									1979-09-10T18:05:00.000	1	184	1	.272	1	298	1
									1979-09-10T18:20:00.000	1	184	1	.289	1	278	1
									1979-09-10T18:35:00.000	1	184	1	.348	1	273	1
									1979-09-10T18:50:00.000	1	184	1	.359	1	304	3
									1979-09-10T19:05:00.000	1	184	1	.336	1	287	1
									1979-09-10T19:20:00.000	1	184	1	.321	1	276	3
									1979-09-10T19:35:00.000	1	184	1	.359	1	290	3
									1979-09-10T19:50:00.000	1	184	1	.394	1	278	1
									1979-09-10T20:05:00.000	1	184	1	.388	1	278	1
									1979-09-10T20:20:00.000	1	184	1	.4	1	290	3
									1979-09-10T20:35:00.000	1	184	1	.362	1	276	1
									1979-09-10T20:50:00.000	1	184	1	.327	1	273	1
									1979-09-10T21:05:00.000	1	184	1	.333	1	278	1
									1979-09-10T21:20:00.000	1	184	1	.339	1	309	1
									1979-09-10T21:35:00.000	1	184	1	.342	1	312	1
									1979-09-10T21:50:00.000	1	184	1	.301	1	304	1
									1979-09-10T22:05:00.000	1	184	1	.237	1	281	1
									1979-09-10T22:20:00.000	1	184	1	.188	1	98	3
									1979-09-10T22:35:00.000	1	184	1	.144	1	132	1
									1979-09-10T22:50:00.000	1	184	1	.188	1	146	1
									1979-09-10T23:05:00.000	1	184	1	.275	1	138	1
									1979-09-10T23:20:00.000	1	184	1	.263	1	152	1
									1979-09-10T23:35:00.000	1	184	1	.188	1	270	1
									1979-09-10T23:50:00.000	1	184	1	.269	1	270	1
									1979-09-11T00:05:00.000	1	184	1	.455	1	107	1
									1979-09-11T00:20:00.000	1	184	1	.586	3	96	3
									1979-09-11T00:35:00.000	1	184	1	.403	1	352	3
									1979-09-11T00:50:00.000	1	184	1	.243	1	200	1
									1979-09-11T01:05:00.000	1	184	1	.231	1	203	1
									1979-09-11T01:20:00.000	1	184	1	.167	1	298	1
									1979-09-11T01:35:00.000	1	184	1	.35	1	338	3
									1979-09-11T01:50:00.000	1	184	1	.478	1	158	3
									1979-09-11T02:05:00.000	1	184	1	.569	1	340	1
									1979-09-11T02:20:00.000	1	184	1	.795	3	338	1
									1979-09-11T02:35:00.000	1	184	1	.644	1	295	1
									1979-09-11T02:50:00.000	1	184	1	.571	1	298	1
									1979-09-11T03:05:00.000	1	184	1	.731	1	298	1
									1979-09-11T03:20:00.000	1	184	1	.789	1	298	1
									1979-09-11T03:35:00.000	1	184	1	.557	1	284	1
									1979-09-11T03:50:00.000	1	184	1	.249	1	104	3
									1979-09-11T04:05:00.000	1	184	1	.286	1	127	1
									1979-09-11T04:20:00.000	1	184	1	.252	1	132	1
									1979-09-11T04:35:00.000	1	184	1	.266	1	287	1
									1979-09-11T04:50:00.000	1	184	1	.225	1	340	1
									1979-09-11T05:05:00.000	1	184	1	.26	1	349	1
									1979-09-11T05:20:00.000	1	184	1	.214	1	301	1
									1979-09-11T05:35:00.000	1	184	1	.237	1	309	1
									1979-09-11T05:50:00.000	1	184	1	.234	1	312	1
									1979-09-11T06:05:00.000	1	184	1	.249	1	287	3
									1979-09-11T06:20:00.000	1	184	1	.295	1	312	3
									1979-09-11T06:35:00.000	1	184	1	.272	1	290	1
									1979-09-11T06:50:00.000	1	184	1	.272	1	287	1
									1979-09-11T07:05:00.000	1	184	1	.342	1	278	1
									1979-09-11T07:20:00.000	1	184	1	.365	1	98	1
									1979-09-11T07:35:00.000	1	184	1	.406	1	107	1
									1979-09-11T07:50:00.000	1	184	1	.374	1	101	1
									1979-09-11T08:05:00.000	1	184	1	.318	1	98	1
									1979-09-11T08:20:00.000	1	184	1	.365	1	281	1
									1979-09-11T08:35:00.000	1	184	1	.426	1	304	3
									1979-09-11T08:50:00.000	1	184	1	.414	1	281	1
									1979-09-11T09:05:00.000	1	184	1	.432	1	290	1
									1979-09-11T09:20:00.000	1	184	1	.414	1	307	1
									1979-09-11T09:35:00.000	1	184	1	.365	1	338	3
									1979-09-11T09:50:00.000	1	184	1	.324	1	312	1
									1979-09-11T10:05:00.000	1	184	1	.339	1	309	1
									1979-09-11T10:20:00.000	1	184	1	.304	1	281	1
									1979-09-11T10:35:00.000	1	184	1	.339	1	290	1
									1979-09-11T10:50:00.000	1	184	1	.324	1	290	1
									1979-09-11T11:05:00.000	1	184	1	.304	1	276	3
									1979-09-11T11:20:00.000	1	184	1	.289	1	304	3
									1979-09-11T11:35:00.000	1	184	1	.304	1	284	1
									1979-09-11T11:50:00.000	1	184	1	.255	1	276	1
									1979-09-11T12:05:00.000	1	184	1	.196	1	53	1
									1979-09-11T12:20:00.000	1	184	1	.38	1	56	1
									1979-09-11T12:35:00.000	1	184	1	.461	1	135	3
									1979-09-11T12:50:00.000	1	184	1	.412	1	93	3
									1979-09-11T13:05:00.000	1	184	1	.522	3	287	3
									1979-09-11T13:20:00.000	1	184	1	.406	1	93	3
									1979-09-11T13:35:00.000	1	184	1	.252	1	295	3
									1979-09-11T13:50:00.000	1	184	1	.17	1	17	3
									1979-09-11T14:05:00.000	1	184	1	.199	1	62	1
									1979-09-11T14:20:00.000	1	184	1	.188	1	287	1
									1979-09-11T14:35:00.000	1	184	1	.385	3	287	1
									1979-09-11T14:50:00.000	1	184	1	.263	3	278	1
									1979-09-11T15:05:00.000	1	184	1	.557	1	304	1
									1979-09-11T15:20:00.000	1	184	1	.537	1	307	1
									1979-09-11T15:35:00.000	1	184	1	.441	1	110	3
									1979-09-11T15:50:00.000	1	184	1	.342	1	290	1
									1979-09-11T16:05:00.000	1	184	1	.202	1	284	1
									1979-09-11T16:20:00.000	1	184	1	.173	1	304	3
									1979-09-11T16:35:00.000	1	184	1	.179	1	287	3
									1979-09-11T16:50:00.000	1	184	1	.223	1	309	3
									1979-09-11T17:05:00.000	1	184	1	.205	1	233	3
									1979-09-11T17:20:00.000	1	184	1	.22	1	245	1
									1979-09-11T17:35:00.000	1	184	1	.153	1	335	1
									1979-09-11T17:50:00.000	1	184	1	.06	1	346	3
									1979-09-11T18:05:00.000	1	184	1	.08	1	326	3
									1979-09-11T18:20:00.000	1	184	1	.066	1	357	3
									1979-09-11T18:35:00.000	1	184	1	.048	1	335	1
									1979-09-11T18:50:00.000	1	184	1	.028	1	295	3
									1979-09-11T19:05:00.000	1	184	1	.042	1	312	3
									1979-09-11T19:20:00.000	1	184	1	.103	1	295	3
									1979-09-11T19:35:00.000	1	184	1	.092	1	307	3
									1979-09-11T19:50:00.000	1	184	1	.103	1	295	1
									1979-09-11T20:05:00.000	1	184	1	.097	1	276	1
									1979-09-11T20:20:00.000	1	184	1	.135	1	278	1
									1979-09-11T20:35:00.000	1	184	1	.173	1	278	1
									1979-09-11T20:50:00.000	1	184	1	.199	1	110	1
									1979-09-11T21:05:00.000	1	184	1	.217	1	107	1
									1979-09-11T21:20:00.000	1	184	1	.24	1	104	1
									1979-09-11T21:35:00.000	1	184	1	.243	1	270	1
									1979-09-11T21:50:00.000	1	184	1	.208	1	273	1
									1979-09-11T22:05:00.000	1	184	1	.196	1	312	1
									1979-09-11T22:20:00.000	1	184	1	.173	1	340	1
									1979-09-11T22:35:00.000	1	184	1	.182	1	338	1
									1979-09-11T22:50:00.000	1	184	1	.179	1	312	1
									1979-09-11T23:05:00.000	1	184	1	.124	1	104	1
									1979-09-11T23:20:00.000	1	184	1	.103	1	45	3
									1979-09-11T23:35:00.000	1	184	1	.1	1	65	3
									1979-09-11T23:50:00.000	1	184	1	.1	1	48	3
									1979-09-12T00:05:00.000	1	184	1	.118	1	110	1
									1979-09-12T00:20:00.000	1	184	1	.26	1	278	3
									1979-09-12T00:35:00.000	1	184	1	.266	1	93	3
									1979-09-12T00:50:00.000	1	184	1	.223	1	281	1
									1979-09-12T01:05:00.000	1	184	1	.17	1	284	1
									1979-09-12T01:20:00.000	1	184	1	.225	1	115	1
									1979-09-12T01:35:00.000	1	184	1	.179	1	62	3
									1979-09-12T01:50:00.000	1	184	1	.318	1	172	1
									1979-09-12T02:05:00.000	1	184	1	.24	1	329	3
									1979-09-12T02:20:00.000	1	184	1	.191	1	293	3
									1979-09-12T02:35:00.000	1	184	1	.42	3	309	3
									1979-09-12T02:50:00.000	1	184	1	.176	1	276	1
									1979-09-12T03:05:00.000	1	184	1	.141	1	270	1
									1979-09-12T03:20:00.000	1	184	1	.414	1	284	1
									1979-09-12T03:35:00.000	1	184	1	.583	1	293	1
									1979-09-12T03:50:00.000	1	184	1	.507	1	287	1
									1979-09-12T04:05:00.000	1	184	1	.385	3	309	1
									1979-09-12T04:20:00.000	1	184	1	.534	3	338	3
									1979-09-12T04:35:00.000	1	184	1	.336	1	278	1
									1979-09-12T04:50:00.000	1	184	1	.278	1	270	1
									1979-09-12T05:05:00.000	1	184	1	.252	1	93	3
									1979-09-12T05:20:00.000	1	184	1	.214	1	104	1
									1979-09-12T05:35:00.000	1	184	1	.188	1	312	3
									1979-09-12T05:50:00.000	1	184	1	.214	1	293	3
									1979-09-12T06:05:00.000	1	184	1	.147	1	340	3
									1979-09-12T06:20:00.000	1	184	1	.182	1	309	1
									1979-09-12T06:35:00.000	1	184	1	.176	1	273	1
									1979-09-12T06:50:00.000	1	184	1	.164	1	273	1
									1979-09-12T07:05:00.000	1	184	1	.17	1	278	1
									1979-09-12T07:20:00.000	1	184	1	.217	1	284	1
									1979-09-12T07:35:00.000	1	184	1	.217	1	90	3
									1979-09-12T07:50:00.000	1	184	1	.228	1	273	3
									1979-09-12T08:05:00.000	1	184	1	.217	1	90	3
									1979-09-12T08:20:00.000	1	184	1	.266	1	278	1
									1979-09-12T08:35:00.000	1	184	1	.263	1	273	1
									1979-09-12T08:50:00.000	1	184	1	.255	1	278	1
									1979-09-12T09:05:00.000	1	184	1	.24	1	90	3
									1979-09-12T09:20:00.000	1	184	1	.223	1	307	1
									1979-09-12T09:35:00.000	1	184	1	.289	1	312	1
									1979-09-12T09:50:00.000	1	184	1	.292	1	281	1
									1979-09-12T10:05:00.000	1	184	1	.353	1	281	1
									1979-09-12T10:20:00.000	1	184	1	.321	1	90	1
									1979-09-12T10:35:00.000	1	184	1	.371	1	90	1
									1979-09-12T10:50:00.000	1	184	1	.423	1	107	1
									1979-09-12T11:05:00.000	1	184	1	.362	1	278	1
									1979-09-12T11:20:00.000	1	184	1	.382	1	290	1
									1979-09-12T11:35:00.000	1	184	1	.356	1	301	3
									1979-09-12T11:50:00.000	1	184	1	.284	1	281	3
									1979-09-12T12:05:00.000	1	184	1	.278	1	298	1
									1979-09-12T12:20:00.000	1	184	1	.243	1	307	1
									1979-09-12T12:35:00.000	1	184	1	.196	1	284	1
									1979-09-12T12:50:00.000	1	184	1	.199	1	284	1
									1979-09-12T13:05:00.000	1	184	1	.132	1	141	1
									1979-09-12T13:20:00.000	1	184	1	.153	1	56	3
									1979-09-12T13:35:00.000	1	184	1	.339	1	87	1
									1979-09-12T13:50:00.000	1	184	1	.292	1	115	1
									1979-09-12T14:05:00.000	1	184	1	.272	1	287	1
									1979-09-12T14:20:00.000	1	184	1	.336	1	309	3
									1979-09-12T14:35:00.000	1	184	1	.237	1	104	1
									1979-09-12T14:50:00.000	1	184	1	.202	1	48	3
									1979-09-12T15:05:00.000	1	184	1	.176	1	143	3
									1979-09-12T15:20:00.000	1	184	1	.144	1	87	3
									1979-09-12T15:35:00.000	1	184	1	.103	1	149	1
									1979-09-12T15:50:00.000	1	184	1	.103	1	278	1
									1979-09-12T16:05:00.000	1	184	1	.205	1	287	1
									1979-09-12T16:20:00.000	1	184	1	.272	1	284	1
									1979-09-12T16:35:00.000	1	184	1	.292	1	293	1
									1979-09-12T16:50:00.000	1	184	1	.336	1	90	3
									1979-09-12T17:05:00.000	1	184	1	.252	1	278	1
									1979-09-12T17:20:00.000	1	184	1	.176	1	312	1
									1979-09-12T17:35:00.000	1	184	1	.228	1	307	1
									1979-09-12T17:50:00.000	1	184	1	.342	1	312	1
									1979-09-12T18:05:00.000	1	184	1	.289	1	307	1
									1979-09-12T18:20:00.000	1	184	1	.24	1	98	1
									1979-09-12T18:35:00.000	1	184	1	.257	1	93	1
									1979-09-12T18:50:00.000	1	184	1	.318	1	104	1
									1979-09-12T19:05:00.000	1	184	1	.298	1	276	3
									1979-09-12T19:20:00.000	1	184	1	.103	1	34	1
									1979-09-12T19:35:00.000	1	184	1	.135	1	8	3
									1979-09-12T19:50:00.000	1	184	1	.129	1	20	1
									1979-09-12T20:05:00.000	1	184	1	.08	1	200	1
									1979-09-12T20:20:00.000	1	184	1	.057	1	191	1
									1979-09-12T20:35:00.000	1	184	1	.036	1	205	1
									1979-09-12T20:50:00.000	1	184	1	0	1	203	1
									1979-09-12T21:05:00.000	1	184	1	0	1	236	3
									1979-09-12T21:20:00.000	1	184	1	0	1	51	1
									1979-09-12T21:35:00.000	1	184	1	0	1	51	1
									1979-09-12T21:50:00.000	1	184	1	.042	1	163	3
									1979-09-12T22:05:00.000	1	184	1	.121	1	115	1
									1979-09-12T22:20:00.000	1	184	1	.127	1	113	1
									1979-09-12T22:35:00.000	1	184	1	.112	1	104	1
									1979-09-12T22:50:00.000	1	184	1	.159	1	107	1
									1979-09-12T23:05:00.000	1	184	1	.176	1	98	1
									1979-09-12T23:20:00.000	1	184	1	.153	1	276	1
									1979-09-12T23:35:00.000	1	184	1	.164	1	273	1
									1979-09-12T23:50:00.000	1	184	1	.106	1	101	3
									1979-09-13T00:05:00.000	1	184	1	.083	1	298	1
									1979-09-13T00:20:00.000	1	184	1	.223	1	312	3
									1979-09-13T00:35:00.000	1	184	1	.286	1	301	1
